source airport,destination airport,airplane type,total Cost,break even cost per ticket, loss per flight
Washington Dulles International Airport,Detroit Metropolitan Airport,Boeing 737-600,8304.707777137755,232.62486770693997,-6676.333703189175
Washington Dulles International Airport,Detroit Metropolitan Airport,Boeing 767-800,9380.884721422193,165.44770231785174,-8222.75080519723
Washington Dulles International Airport,Detroit Metropolitan Airport,Airbus A200-100,8153.66539899257,201.32507158006345,-6744.389897932126
Washington Dulles International Airport,Detroit Metropolitan Airport,Airbus A220-300,7587.256480948128,158.067843353086,-6480.781577476526
Washington Dulles International Airport,Salt Lake City International Airport,Boeing 737-600,24522.545926529776,686.9060483621787,-23148.73382980542
Washington Dulles International Airport,Salt Lake City International Airport,Boeing 767-800,29653.18240816222,522.9838167224378,-28607.214774717348
Washington Dulles International Airport,Salt Lake City International Airport,Airbus A200-100,23802.456595774347,587.7149776734407,-22627.026640427466
Washington Dulles International Airport,Salt Lake City International Airport,Airbus A220-300,21102.12160544148,439.6275334466975,-20222.866538548085
Washington Dulles International Airport,San Diego International Airport,Boeing 737-600,29308.291770091248,820.9605537840687,-25203.489001170903
Washington Dulles International Airport,San Diego International Airport,Boeing 767-800,35635.364712614064,628.4896774711476,-32492.916325258324
Washington Dulles International Airport,San Diego International Airport,Airbus A200-100,28420.28153254419,701.7353464825726,-24911.60480013133
Washington Dulles International Airport,San Diego International Airport,Airbus A220-300,25090.24314174271,522.7133987863065,-22476.67614781118
Washington Dulles International Airport,Tampa International Airport,Boeing 737-600,13142.456680075842,368.1360414587071,-11301.776472782307
Washington Dulles International Airport,Tampa International Airport,Boeing 767-800,15428.070850094804,272.1000149928537,-14067.570775130536
Washington Dulles International Airport,Tampa International Airport,Airbus A200-100,12821.668726388973,316.5844129972586,-11238.74666140268
Washington Dulles International Airport,Tampa International Airport,Airbus A220-300,11618.713900063201,242.05653958465004,-10408.431202139951
Washington Dulles International Airport,Austin-Bergstrom International Airport,Boeing 737-600,18575.007543423915,520.3083345496896,-16493.774205225156
Washington Dulles International Airport,Austin-Bergstrom International Airport,Boeing 767-800,22218.759429279897,391.86524566631215,-20651.298446614648
Washington Dulles International Airport,Austin-Bergstrom International Airport,Airbus A200-100,18063.603769970447,446.01490790050485,-16279.544138368427
Washington Dulles International Airport,Austin-Bergstrom International Airport,Airbus A220-300,16145.83961951993,336.3716587399985,-14800.352984559935
Washington Dulles International Airport,Nashville International Airport,Boeing 737-600,10091.66750831753,282.67976213774597,-9243.628221904293
Washington Dulles International Airport,Nashville International Airport,Boeing 767-800,11614.584385396913,204.84275811987501,-11000.056111037287
Washington Dulles International Airport,Nashville International Airport,Airbus A200-100,9877.924788727443,243.89937749944303,-9146.226656229113
Washington Dulles International Airport,Nashville International Airport,Airbus A220-300,9076.389590264607,189.0914497971793,-8509.115240873069
Nashville International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 737-600,6408.5109644628255,179.51011104937888,-4792.9199650184155
Nashville International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 767-800,7010.638705578533,123.64442161514168,-5897.838911042258
Nashville International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A200-100,6324.001807815008,156.14819278555575,-4918.668072745006
Nashville International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A220-300,6007.092470385688,125.14775979970183,-4880.762632188372
Nashville International Airport,Dallas/Fort Worth International Airport,Boeing 737-600,11097.037196342353,310.84137804880544,-7366.940659756688
Nashville International Airport,Dallas/Fort Worth International Airport,Boeing 767-800,12871.296495427941,227.00699286469035,-10147.212581051657
Nashville International Airport,Dallas/Fort Worth International Airport,Airbus A200-100,10848.018347347886,267.85230487278733,-7633.790688874438
Nashville International Airport,Dallas/Fort Worth International Airport,Airbus A220-300,9914.197663618628,206.54578465872143,-7435.648247713971
Nashville International Airport,Denver International Airport,Boeing 737-600,15383.506896154333,430.91055731524744,-13659.864666893343
Nashville International Airport,Denver International Airport,Boeing 767-800,18229.383620192915,321.5058839540197,-16943.360084376836
Nashville International Airport,Denver International Airport,Airbus A200-100,14984.085601552428,369.9774222605538,-13504.175912510213
Nashville International Airport,Denver International Airport,Airbus A220-300,13486.255746795277,280.9636613915683,-12362.401101229005
Nashville International Airport,O'Hare International Airport,Boeing 737-600,8613.638258312554,241.27838258578586,-4994.462519525767
Nashville International Airport,O'Hare International Airport,Boeing 767-800,9767.047822890694,172.2583390280546,-7183.172737469875
Nashville International Airport,O'Hare International Airport,Airbus A200-100,8451.756214161238,208.68533862126515,-5321.476134842261
Nashville International Airport,O'Hare International Airport,Airbus A220-300,7844.698548593796,163.43121976237074,-5393.230252158235
Nashville International Airport,Los Angeles International Airport,Boeing 737-600,24185.274962586733,677.4586824253987,-5216.431854675568
Nashville International Airport,Los Angeles International Airport,Boeing 767-800,29231.593703233422,515.54838982775,-14796.23878805642
Nashville International Airport,Los Angeles International Airport,Airbus A200-100,23477.019700741588,579.6794987837429,-7245.993734796786
Nashville International Airport,Los Angeles International Airport,Airbus A220-300,20821.062468822278,433.7721347671308,-8675.442695342615
Nashville International Airport,John F. Kennedy International Airport,Boeing 737-600,12600.834432693096,352.9645499353809,-9071.188933339286
Nashville International Airport,John F. Kennedy International Airport,Boeing 767-800,14751.04304086637,260.1594892569025,-12149.448148297346
Nashville International Airport,John F. Kennedy International Airport,Airbus A200-100,12299.050768388077,303.68026588612537,-9262.248109526823
Nashville International Airport,John F. Kennedy International Airport,Airbus A220-300,11167.362027244248,232.65337556758848,-8840.828271568364
Nashville International Airport,Harry Reid International Airport,Boeing 737-600,21822.18053193404,611.2655611186005,-19988.383848578236
Nashville International Airport,Harry Reid International Airport,Boeing 767-800,26277.72566491755,463.4519517622143,-24887.36980963091
Nashville International Airport,Harry Reid International Airport,Airbus A200-100,21196.84086414688,523.3787867690588,-19626.704503839705
Nashville International Airport,Harry Reid International Airport,Airbus A220-300,18851.817109945034,392.74618979052156,-17673.578540573468
Nashville International Airport,Orlando International Airport,Boeing 737-600,10946.9653713967,306.637685473297,-9720.414629503512
Nashville International Airport,Orlando International Airport,Boeing 767-800,12683.706714245876,223.69853111544757,-11788.912589784086
Nashville International Airport,Orlando International Airport,Airbus A200-100,10703.212200470502,264.2768444560618,-9646.104822646255
Nashville International Airport,Orlando International Airport,Airbus A220-300,9789.13780949725,203.9403710311927,-8973.37632537248
Nashville International Airport,Miami International Airport,Boeing 737-600,13089.269406065538,366.6462018505753,-11256.03839681266
Nashville International Airport,Miami International Airport,Boeing 767-800,15361.586757581923,270.9274560420092,-14006.949477371876
Nashville International Airport,Miami International Airport,Airbus A200-100,12770.34767251938,315.31722648196,-11193.761540109579
Nashville International Airport,Miami International Airport,Airbus A220-300,11574.391171721283,241.13314941086006,-10368.725424666984
Nashville International Airport,Charlotte Douglas International Airport,Boeing 737-600,7687.310617738123,215.33082962851887,-6825.987299224048
Nashville International Airport,Charlotte Douglas International Airport,Boeing 767-800,8609.138272172653,151.83665383020553,-8001.791656851831
Nashville International Airport,Charlotte Douglas International Airport,Airbus A200-100,7557.931297817488,186.61558760043178,-6811.46894741576
Nashville International Airport,Charlotte Douglas International Airport,Airbus A220-300,7072.758848115102,147.34914266906463,-6483.362277438844
Nashville International Airport,Seattle-Tacoma International Airport,Boeing 737-600,26212.828330175762,734.2528944026825,-21807.310963759668
Nashville International Airport,Seattle-Tacoma International Airport,Boeing 767-800,31766.035412719702,560.2475381432047,-28404.550183860476
Nashville International Airport,Seattle-Tacoma International Airport,Airbus A200-100,25433.430844906437,627.9859467878133,-21665.515164179556
Nashville International Airport,Seattle-Tacoma International Airport,Airbus A220-300,22510.69027514647,468.97271406555143,-19696.85399075316
Nashville International Airport,Phoenix Sky Harbor International Airport,Boeing 737-600,20267.28512706169,567.7110679849213,-16293.307651167239
Nashville International Airport,Phoenix Sky Harbor International Airport,Boeing 767-800,24334.106408827112,429.17295253663343,-21329.89574107068
Nashville International Airport,Phoenix Sky Harbor International Airport,Airbus A200-100,19696.503192778826,486.3334121673784,-16292.169307607177
Nashville International Airport,Phoenix Sky Harbor International Airport,Airbus A220-300,17556.070939218076,365.7514779003766,-14995.810593915441
Nashville International Airport,Newark Liberty International Airport,Boeing 737-600,12396.346883138287,347.2366073708204,-8923.980809430082
Nashville International Airport,Newark Liberty International Airport,Boeing 767-800,14495.43360392286,255.6513863125725,-11938.919740797135
Nashville International Airport,Newark Liberty International Airport,Airbus A200-100,12101.738220572033,298.8083511252354,-9113.654709319679
Nashville International Airport,Newark Liberty International Airport,Airbus A220-300,10996.955735948573,229.1032444989286,-8705.923290959287
Nashville International Airport,San Francisco International Airport,Boeing 737-600,26105.63978078523,731.2504140275976,-18061.885226481656
Nashville International Airport,San Francisco International Airport,Boeing 767-800,31632.049725981542,557.8844748850361,-25495.320502246144
Nashville International Airport,San Francisco International Airport,Airbus A200-100,25330.003297248913,625.4321801789855,-18450.249315280074
