source airport,destination airport,airplane type,total Cost,break even cost per ticket
Baltimore/Washington International Airport,Austin-Bergstrom International Airport,Boeing 767-800,22853.916769828502,403.06731516452385
Baltimore/Washington International Airport,Austin-Bergstrom International Airport,Airbus A200-100,18553.90066442902,458.1210040599758
Baltimore/Washington International Airport,Austin-Bergstrom International Airport,Airbus A220-300,16569.277846552333,345.1932884698403
Baltimore/Washington International Airport,Nashville International Airport,Boeing 737-600,10599.598387142738,296.9075178471356
Baltimore/Washington International Airport,Nashville International Airport,Boeing 767-800,12249.497983928424,216.0405288170798
Baltimore/Washington International Airport,Nashville International Airport,Airbus A200-100,10368.03353145352,256.000827937124
Baltimore/Washington International Airport,Nashville International Airport,Airbus A220-300,9499.665322618948,197.90969422122808
Tampa International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 737-600,8579.55034996764,240.32353921477986
Tampa International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 767-800,9724.43793745955,171.50684193050355
Tampa International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A200-100,8418.864372775794,207.87319438952576
Tampa International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A220-300,7816.291958306367,162.83941579804932
Tampa International Airport,Dallas/Fort Worth International Airport,Boeing 737-600,14443.331168360868,404.57510275520644
Tampa International Airport,Dallas/Fort Worth International Airport,Boeing 767-800,17054.163960451086,300.7789058280615
Tampa International Airport,Dallas/Fort Worth International Airport,Airbus A200-100,14076.898495786805,347.5777406367112
Tampa International Airport,Dallas/Fort Worth International Airport,Airbus A220-300,12702.775973634058,264.6411661173762
Tampa International Airport,Denver International Airport,Boeing 737-600,20942.066504898292,586.6125071400082
Tampa International Airport,Denver International Airport,Boeing 767-800,25177.58313112287,444.0490852049889
Tampa International Airport,Denver International Airport,Airbus A200-100,20347.608031042215,502.41007484054853
Tampa International Airport,Denver International Airport,Airbus A220-300,18118.388754081912,377.4664323767065
Tampa International Airport,O'Hare International Airport,Boeing 737-600,15409.254617505327,431.6317820029504
Tampa International Airport,O'Hare International Airport,Boeing 767-800,18261.56827188166,322.07351449526743
Tampa International Airport,O'Hare International Airport,Airbus A200-100,15008.929894084089,370.5908615823232
Tampa International Airport,O'Hare International Airport,Airbus A220-300,13507.71218125444,281.41067044280084
Tampa International Airport,Los Angeles International Airport,Boeing 737-600,28243.911029559637,791.1459672145558
Tampa International Airport,Los Angeles International Airport,Boeing 767-800,34304.88878694955,605.0244935969939
Tampa International Airport,Los Angeles International Airport,Airbus A200-100,27393.247484662814,676.3764811027855
Tampa International Airport,Los Angeles International Airport,Airbus A220-300,24203.259191299698,504.23456648541037
Tampa International Airport,John F. Kennedy International Airport,Boeing 737-600,15326.67562585179,429.3186449818429
Tampa International Airport,John F. Kennedy International Airport,Boeing 767-800,18158.34453231474,320.2529899879143
Tampa International Airport,John F. Kennedy International Airport,Airbus A200-100,14929.248410909624,368.62341755332403
Tampa International Airport,John F. Kennedy International Airport,Airbus A220-300,13438.896354876493,279.9770073932603
Tampa International Airport,Harry Reid International Airport,Boeing 737-600,26289.996826005572,736.4144769189237
Tampa International Airport,Harry Reid International Airport,Boeing 767-800,31862.496032506962,561.9487836420982
Tampa International Airport,Harry Reid International Airport,Airbus A200-100,25507.891674215905,629.8244857831088
Tampa International Airport,Harry Reid International Airport,Airbus A220-300,22574.99735500464,470.31244489593
Tampa International Airport,Miami International Airport,Boeing 737-600,6305.320788097779,176.6196299187053
Tampa International Airport,Miami International Airport,Boeing 767-800,6881.650985122224,121.36950591044487
Tampa International Airport,Miami International Airport,Airbus A200-100,6224.432339392594,153.68968739240972
Tampa International Airport,Miami International Airport,Airbus A220-300,5921.100656748149,123.3562636822531
Tampa International Airport,Charlotte Douglas International Airport,Boeing 737-600,9724.31600989388,272.3898041987082
Tampa International Airport,Charlotte Douglas International Airport,Boeing 767-800,11155.395012367351,196.74418011229898
Tampa International Airport,Charlotte Douglas International Airport,Airbus A200-100,9523.462816564272,235.147230038624
Tampa International Airport,Charlotte Douglas International Airport,Airbus A220-300,8770.263341578233,182.7138196162132
Tampa International Airport,Seattle-Tacoma International Airport,Boeing 737-600,32329.856645690237,905.5982253694746
Tampa International Airport,Seattle-Tacoma International Airport,Boeing 767-800,39412.3208071128,695.1026597374392
Tampa International Airport,Seattle-Tacoma International Airport,Airbus A200-100,31335.826587946725,773.7241132826352
Tampa International Airport,Seattle-Tacoma International Airport,Airbus A220-300,27608.21387140853,575.171122321011
Tampa International Airport,Phoenix Sky Harbor International Airport,Boeing 737-600,24090.287846697804,674.7979788990982
Tampa International Airport,Phoenix Sky Harbor International Airport,Boeing 767-800,29112.859808372257,513.4543176079763
Tampa International Airport,Phoenix Sky Harbor International Airport,Airbus A200-100,23385.365466111918,577.4164312620227
Tampa International Airport,Phoenix Sky Harbor International Airport,Airbus A220-300,20741.906538914838,432.12305289405913
Tampa International Airport,Newark Liberty International Airport,Boeing 737-600,15239.486972772616,426.8763857919501
Tampa International Airport,Newark Liberty International Airport,Boeing 767-800,18049.358715965773,318.3308415514246
Tampa International Airport,Newark Liberty International Airport,Airbus A200-100,14845.119008815684,366.54614836581936
Tampa International Airport,Newark Liberty International Airport,Airbus A220-300,13366.239143977182,278.46331549952464
Tampa International Airport,San Francisco International Airport,Boeing 737-600,30885.347704231288,865.13579003449
Tampa International Airport,San Francisco International Airport,Boeing 767-800,37606.68463028911,663.2572245200903
Tampa International Airport,San Francisco International Airport,Airbus A200-100,29942.002170749493,739.3086955740615
Tampa International Airport,San Francisco International Airport,Airbus A220-300,26404.456420192742,550.0928420873488
Tampa International Airport,George Bush Intercontinental Airport,Boeing 737-600,12849.370292933716,359.9263387376391
Tampa International Airport,George Bush Intercontinental Airport,Boeing 767-800,15061.712866167147,265.6386748883095
Tampa International Airport,George Bush Intercontinental Airport,Airbus A200-100,12538.866072129025,309.6016314105932
Tampa International Airport,George Bush Intercontinental Airport,Airbus A220-300,11374.47524411143,236.96823425232148
Tampa International Airport,Logan International Airport,Boeing 737-600,17343.53763268357,485.8133790667667
Tampa International Airport,Logan International Airport,Boeing 767-800,20679.422040854464,364.71643811030805
Tampa International Airport,Logan International Airport,Airbus A200-100,16875.343329782394,416.6751439452443
Tampa International Airport,Logan International Airport,Airbus A220-300,15119.614693902975,314.99197278964533
Tampa International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 737-600,6214.900011496156,174.08683505591478
Tampa International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 767-800,6768.625014370196,119.37610254621158
Tampa International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A200-100,6137.184221619099,151.5354128794839
Tampa International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A220-300,5845.750009580131,121.78645853291938
Tampa International Airport,Minneapolis-Saint Paul International Airport,Boeing 737-600,18718.53344496544,524.3286679262029
Tampa International Airport,Minneapolis-Saint Paul International Airport,Boeing 767-800,22398.1668062068,395.0293969348642
Tampa International Airport,Minneapolis-Saint Paul International Airport,Airbus A200-100,18202.09367496665,449.4344117275716
Tampa International Airport,Minneapolis-Saint Paul International Airport,Airbus A220-300,16265.4445374712,338.8634278639833
Tampa International Airport,LaGuardia Airport,Boeing 737-600,15384.469063821198,430.9375087905098
Tampa International Airport,LaGuardia Airport,Boeing 767-800,18230.586329776503,321.52709576325407
Tampa International Airport,LaGuardia Airport,Airbus A200-100,14985.014008950282,370.00034590000695
Tampa International Airport,LaGuardia Airport,Airbus A220-300,13487.057553184333,280.9803656913403
Tampa International Airport,Detroit Metropolitan Airport,Boeing 737-600,15082.51599879132,422.47943974205384
Tampa International Airport,Detroit Metropolitan Airport,Boeing 767-800,17853.14499848915,314.8702821603025
Tampa International Airport,Detroit Metropolitan Airport,Airbus A200-100,14693.655788307415,362.8063157606769
Tampa International Airport,Detroit Metropolitan Airport,Airbus A220-300,13235.429998992768,275.738124979016
Tampa International Airport,Philadelphia International Airport,Boeing 737-600,14367.311928280045,402.44571227675203
Tampa International Airport,Philadelphia International Airport,Boeing 767-800,16959.139910350055,299.1029966552038
Tampa International Airport,Philadelphia International Airport,Airbus A200-100,14003.546597463202,345.7665826534124
